ENTRY_EXIT_KEY,EMP_CODE,ENTRY_DATE,EXIT_DATE,ENTRY_PATTERN_CODE,EXIT_PATTERN_CODE,REASON_EXIT_CODE,LIB_ENTRY_PATTERN,LIB_EXIT_PATTERN,LIB_REASON_EXIT
149011_20220101_20220131,149011,2022-01-01,2022-01-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
149331_20130101_20131128,149331,2013-01-01,2013-11-28,001,004,LICENC,Nouvelle entrée                              ,Sortie                                       ,Licenciement                                 
149332_20130101_20211028,149332,2013-01-01,2021-10-28,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
149371_20220101_20220531,149371,2022-01-01,2022-05-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
149631_20220101_20220228,149631,2022-01-01,2022-02-28,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
149491_20130201_20130724,149491,2013-02-01,2013-07-24,001,004,LICENC,Nouvelle entrée                              ,Sortie                                       ,Licenciement                                 
136822_20211001_20220302,136822,2021-10-01,2022-03-02,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
137502_20220416_20221125,137502,2022-04-16,2022-11-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
137522_20220416_20221125,137522,2022-04-16,2022-11-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
137523_20220416_20221125,137523,2022-04-16,2022-11-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
155131_20210101_20220401,155131,2021-01-01,2022-04-01,001,004,RUPTUR,Nouvelle entrée                              ,Sortie                                       ,Rupture conventionnelle du contrat de travail
134243_20211001_20211211,134243,2021-10-01,2021-12-11,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
150091_20210601_20211231,150091,2021-06-01,2021-12-31,001,004,CHOTOT,Nouvelle entrée                              ,Sortie                                       ,Chômage total                                
150571_20210101_20220202,150571,2021-01-01,2022-02-02,001,004,CHOTOT,Nouvelle entrée                              ,Sortie                                       ,Chômage total                                
159171_20230101_20230315,159171,2023-01-01,2023-03-15,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
137622_20200111_20210523,137622,2020-01-11,2021-05-23,001,004,CHOTOT,Nouvelle entrée                              ,Sortie                                       ,Chômage total                                
137642_20211001_20220425,137642,2021-10-01,2022-04-25,001,004,RETIRE,Nouvelle entrée                              ,Sortie                                       ,Retraité                                     
